美食,酒店,购物,生活服务,丽人,旅游景点,休闲娱乐,运动健身,教育培训,文化传媒,医疗,汽车服务,交通设施,金融,房地产,公司企业,政府机构,出入口,自然地物,道路,门址,绿地,行政区划,地铁线路,公交线路,行政地标,商圈,铁路,其他线要素,水系,纬度,经度,急救中心
1,0,5,1,0,0,0,0,2,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.4345727745418,0
1,0,5,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,35.20848379921925,115.44546972359865,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.45636667265552,0
2,1,5,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.46726362171236,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,35.20848379921925,115.4781605707692,0
0,0,9,0,0,0,0,0,0,0,0,2,3,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.48905751982608,0
30,4,367,21,14,1,2,3,20,0,6,17,5,1,33,82,7,17,0,2,0,0,0,0,0,3,0,0,0,0,35.20848379921925,115.49995446888292,0
21,0,20,4,6,0,0,2,7,0,2,2,0,0,23,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.51085141793979,0
0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.52174836699663,0
2,0,0,0,0,0,0,0,0,0,6,0,8,0,0,3,9,7,0,1,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.5326453160535,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.54354226511035,0
1,0,2,1,0,0,0,0,7,0,0,0,4,0,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.55443921416722,0
0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.56533616322406,0
0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.57623311228093,0
0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,35.20848379921925,115.58713006133777,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.59802701039465,0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.60892395945149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.61982090850836,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.6307178575652,0
16,0,30,4,3,0,6,0,13,1,4,6,0,0,4,13,5,2,0,3,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.64161480662207,0
46,1,103,11,12,0,0,1,2,0,6,5,3,0,2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,35.20848379921925,115.65251175567892,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.20848379921925,115.66340870473577,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35.21749732088666,115.38008802925751,0
2,0,9,1,0,0,3,0,0,1,0,2,0,0,0,49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.39098497831438,0
13,0,17,1,2,1,0,0,0,0,3,1,5,0,1,11,2,2,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.40188192737122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.41277887642809,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.42367582548493,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,35.21749732088666,115.4345727745418,0
7,0,22,2,3,0,1,0,0,0,5,11,7,1,5,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,35.21749732088666,115.44546972359865,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.45636667265552,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.46726362171236,0
8,0,13,1,2,0,1,0,7,0,1,3,6,0,14,7,10,7,0,2,0,0,0,0,0,4,0,0,0,0,35.21749732088666,115.4781605707692,0
7,0,8,3,2,0,0,0,3,0,1,0,2,0,17,8,2,4,0,0,0,0,0,0,0,2,0,0,0,0,35.21749732088666,115.48905751982608,0
8,0,8,5,2,0,0,0,3,0,2,1,1,0,3,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.49995446888292,0
0,0,2,2,0,0,0,0,2,0,1,0,0,0,4,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.51085141793979,0
2,0,8,1,1,0,0,1,2,0,2,0,6,0,1,5,10,5,0,2,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.52174836699663,0
3,0,3,1,0,1,0,0,10,1,2,3,20,0,4,20,18,6,0,1,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.5326453160535,0
5,2,8,5,0,0,0,0,10,1,2,0,6,1,18,63,11,12,0,2,0,0,1,0,0,1,0,0,0,0,35.21749732088666,115.54354226511035,0
2,0,5,0,0,0,0,0,1,0,0,0,11,1,0,15,3,12,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.55443921416722,0
0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,35.21749732088666,115.56533616322406,0
0,0,1,0,0,0,1,0,0,0,0,7,7,0,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.57623311228093,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.58713006133777,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.59802701039465,0
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.60892395945149,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.21749732088666,115.61982090850836,0
0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,35.21749732088666,115.6307178575652,0
1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,2,0,0,0,0,0,2,0,0,0,0,35.21749732088666,115.64161480662207,0
6,3,21,3,0,0,3,0,3,0,1,13,2,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.65251175567892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21749732088666,115.66340870473577,0
0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,35.22651084255406,115.38008802925751,0
0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.22651084255406,115.39098497831438,0
3,0,17,3,2,0,2,0,0,0,0,13,4,0,0,10,1,2,0,0,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.40188192737122,0
28,0,37,8,9,1,2,0,0,1,4,1,1,1,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,35.22651084255406,115.41277887642809,0
14,3,378,30,8,0,4,1,4,1,1,35,0,0,10,141,5,0,0,0,0,0,0,0,0,2,0,0,0,0,35.22651084255406,115.42367582548493,0
0,0,19,5,0,0,1,0,3,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.4345727745418,0
9,0,24,3,4,0,0,0,4,0,1,4,7,1,24,1,6,1,0,3,10,0,0,0,0,1,0,0,0,0,35.22651084255406,115.44546972359865,0
6,1,15,1,2,1,1,0,6,0,0,0,3,0,3,4,4,4,0,3,0,0,0,0,0,0,0,0,0,0,35.22651084255406,115.45636667265552,0
0,0,1,1,0,1,0,1,1,0,0,0,0,0,16,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.46726362171236,0
152,9,157,21,40,1,13,6,23,1,15,10,8,2,27,31,4,10,0,1,0,0,0,0,0,5,0,0,0,0,35.22651084255406,115.4781605707692,0
80,2,83,22,29,1,10,3,24,1,16,6,34,13,123,31,18,43,0,1,0,0,0,0,0,3,0,0,0,0,35.22651084255406,115.48905751982608,0
59,4,53,14,11,2,11,4,14,0,10,8,13,4,21,39,7,17,0,2,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.49995446888292,0
24,2,40,9,6,0,7,1,8,0,0,7,7,0,26,9,4,13,0,1,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.51085141793979,0
21,1,28,5,6,0,6,5,5,0,3,3,12,1,45,13,5,20,1,2,0,0,1,0,0,3,0,0,0,0,35.22651084255406,115.52174836699663,0
8,0,10,3,1,0,1,0,2,0,1,10,11,0,7,38,10,15,0,0,0,0,0,0,0,2,0,0,0,0,35.22651084255406,115.5326453160535,0
4,1,0,2,0,0,1,0,0,1,0,1,6,0,0,6,3,4,0,1,0,0,1,0,0,0,0,0,0,0,35.22651084255406,115.54354226511035,0
12,6,7,0,2,0,2,0,1,0,1,1,9,1,0,10,2,6,0,0,0,0,0,0,0,2,0,0,0,0,35.22651084255406,115.55443921416722,0
0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35.22651084255406,115.56533616322406,0
0,1,2,5,0,0,0,1,0,0,0,8,6,0,0,13,0,3,0,1,0,0,1,0,0,0,0,0,0,0,35.22651084255406,115.57623311228093,0
0,0,4,2,0,0,0,0,0,0,0,3,2,0,2,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.58713006133777,0
5,0,3,0,0,0,1,0,0,0,0,8,12,0,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35.22651084255406,115.59802701039465,0
8,1,6,22,0,0,0,1,0,1,0,12,2,0,1,11,1,3,0,1,0,0,0,0,0,2,0,0,0,0,35.22651084255406,115.60892395945149,0
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,35.22651084255406,115.61982090850836,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.22651084255406,115.6307178575652,0
0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.64161480662207,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35.22651084255406,115.65251175567892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,35.22651084255406,115.66340870473577,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.38008802925751,0
1,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,35.23552436422146,115.39098497831438,0
6,1,17,2,1,0,1,1,10,0,3,2,0,0,5,13,1,2,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.40188192737122,0
66,4,362,13,5,0,1,0,4,0,3,5,9,2,34,50,8,6,0,3,0,0,0,0,0,2,0,0,0,0,35.23552436422146,115.41277887642809,0
49,2,475,27,15,1,5,2,17,0,8,46,15,1,26,143,11,9,1,2,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.42367582548493,0
24,7,627,16,6,1,5,1,8,2,10,21,13,0,23,24,9,13,4,2,0,0,0,0,0,2,0,0,0,0,35.23552436422146,115.4345727745418,0
55,0,46,12,14,0,6,2,7,0,14,6,14,0,37,2,6,20,0,4,0,0,0,0,0,2,0,0,0,0,35.23552436422146,115.44546972359865,0
75,2,73,25,17,1,10,1,14,3,25,4,33,3,52,16,60,42,0,6,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.45636667265552,0
45,2,49,15,11,2,6,2,15,0,6,3,9,0,18,12,10,7,0,3,0,0,0,0,0,3,0,0,0,0,35.23552436422146,115.46726362171236,0
137,14,123,35,28,0,21,7,39,3,18,5,29,12,53,53,18,34,0,8,0,0,0,0,0,4,0,0,0,0,35.23552436422146,115.4781605707692,0
211,6,314,48,46,2,18,13,43,4,19,8,38,14,73,57,52,60,2,2,0,0,0,0,0,3,0,0,0,0,35.23552436422146,115.48905751982608,1
128,11,83,39,14,3,14,2,19,2,19,5,47,17,82,59,70,78,0,2,0,0,0,0,0,3,0,0,0,0,35.23552436422146,115.49995446888292,3
167,57,88,44,37,1,34,4,37,1,14,8,36,7,87,182,22,46,1,6,0,0,0,0,0,4,0,0,0,0,35.23552436422146,115.51085141793979,0
41,1,53,11,7,0,4,2,3,1,9,8,4,0,12,9,5,6,0,2,0,0,0,0,0,2,0,0,0,0,35.23552436422146,115.52174836699663,0
20,1,21,7,2,0,5,2,6,0,2,12,7,0,2,44,6,10,0,1,0,0,1,0,0,0,0,0,0,0,35.23552436422146,115.5326453160535,0
1,2,4,1,0,0,0,0,4,1,0,0,2,0,1,24,5,6,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.54354226511035,0
7,0,23,1,3,1,0,0,7,0,4,4,3,0,2,4,5,1,0,0,0,0,0,0,0,4,0,0,0,0,35.23552436422146,115.55443921416722,0
1,0,2,2,0,0,1,0,2,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,2,0,0,0,0,35.23552436422146,115.56533616322406,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.57623311228093,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35.23552436422146,115.58713006133777,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.23552436422146,115.59802701039465,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.60892395945149,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.23552436422146,115.61982090850836,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.23552436422146,115.6307178575652,0
27,1,51,4,6,1,1,1,3,2,3,0,0,1,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.64161480662207,0
13,1,11,1,1,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.65251175567892,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.23552436422146,115.66340870473577,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.38008802925751,0
6,0,2,4,0,1,0,0,3,0,3,2,4,3,5,54,14,3,0,0,0,0,0,0,0,4,0,0,0,0,35.24453788588886,115.39098497831438,0
0,0,2,0,0,0,0,0,2,0,0,0,3,0,8,14,1,9,0,0,0,0,2,0,0,1,0,0,0,0,35.24453788588886,115.40188192737122,0
11,0,11,6,4,0,1,0,3,0,2,14,4,1,3,17,7,11,0,1,0,0,1,0,0,0,0,0,0,0,35.24453788588886,115.41277887642809,0
81,2,79,21,23,0,9,4,23,0,23,24,14,1,34,12,10,34,0,3,0,0,0,0,0,3,0,0,0,0,35.24453788588886,115.42367582548493,0
98,6,119,28,18,1,6,3,18,0,17,8,21,5,58,36,24,27,0,2,1,0,3,0,0,2,0,0,0,0,35.24453788588886,115.4345727745418,1
92,9,99,15,22,1,10,5,50,0,25,4,24,4,51,17,17,28,0,5,0,0,0,0,0,3,0,0,0,0,35.24453788588886,115.44546972359865,1
67,9,160,35,18,13,15,14,26,3,27,6,40,6,52,34,36,40,0,9,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.45636667265552,0
290,13,389,91,101,2,34,6,40,1,30,10,31,6,85,83,39,50,0,6,0,0,0,0,0,5,0,0,0,0,35.24453788588886,115.46726362171236,0
34,7,47,8,6,3,5,1,5,2,5,0,19,3,21,18,34,19,0,10,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.4781605707692,0
57,1,110,25,20,17,10,0,13,4,20,2,46,6,52,18,54,37,2,8,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.48905751982608,1
72,8,99,38,30,1,8,1,21,2,14,7,27,15,88,65,27,52,0,3,0,0,1,0,0,2,0,0,0,0,35.24453788588886,115.49995446888292,0
68,3,54,12,12,0,4,1,7,0,4,12,4,0,34,12,12,16,0,2,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.51085141793979,0
42,0,64,16,24,0,4,3,19,1,21,7,3,0,52,11,1,16,1,0,0,0,0,0,0,2,0,0,0,0,35.24453788588886,115.52174836699663,0
33,7,23,7,1,0,7,1,2,0,1,7,20,4,27,38,4,13,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.5326453160535,0
4,0,7,0,1,0,1,0,1,0,1,3,4,0,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.54354226511035,0
5,0,41,1,0,1,0,0,2,0,1,4,3,0,0,13,2,1,0,1,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.55443921416722,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.56533616322406,0
1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.57623311228093,0
0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.58713006133777,0
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.59802701039465,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.60892395945149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.61982090850836,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.6307178575652,0
5,0,7,2,0,1,0,1,1,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,35.24453788588886,115.64161480662207,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.65251175567892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.24453788588886,115.66340870473577,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.253551407556266,115.38008802925751,0
1,0,6,0,0,0,0,0,4,0,0,0,0,0,12,15,1,0,0,0,0,0,0,0,0,3,0,0,0,0,35.253551407556266,115.39098497831438,0
1,0,5,3,0,0,0,0,2,0,1,0,4,1,9,19,2,1,0,1,0,0,0,0,0,4,0,0,0,0,35.253551407556266,115.40188192737122,0
10,0,14,11,4,1,2,1,3,0,4,6,6,0,19,25,13,16,0,0,0,0,0,0,0,2,0,0,0,0,35.253551407556266,115.41277887642809,0
80,3,66,15,25,0,12,2,19,0,10,5,24,6,38,16,38,8,0,1,0,0,0,0,0,2,0,0,0,0,35.253551407556266,115.42367582548493,0
46,0,45,13,11,1,4,2,10,0,10,3,15,1,36,8,4,14,0,2,0,0,0,0,0,1,0,0,0,0,35.253551407556266,115.4345727745418,0
77,4,55,30,16,3,4,2,27,2,38,5,25,5,69,8,46,27,0,7,0,0,1,0,0,4,0,0,0,0,35.253551407556266,115.44546972359865,0
198,10,370,68,62,2,48,11,43,4,51,5,43,5,81,54,28,55,1,9,0,0,0,0,0,7,0,0,0,0,35.253551407556266,115.45636667265552,2
370,30,1132,132,115,5,30,9,31,0,39,12,45,14,82,142,20,63,0,10,1,0,0,0,1,5,1,0,0,0,35.253551407556266,115.46726362171236,0
248,39,437,75,47,0,27,7,32,3,24,18,36,9,35,116,24,24,2,4,0,0,0,0,0,4,0,0,0,0,35.253551407556266,115.4781605707692,0
57,4,52,21,14,1,9,4,17,5,12,36,19,5,17,45,10,19,0,1,0,0,0,0,0,2,0,0,0,0,35.253551407556266,115.48905751982608,0
110,6,129,43,50,2,33,11,26,7,28,7,43,26,90,92,35,70,0,3,0,0,0,0,0,0,0,0,0,0,35.253551407556266,115.49995446888292,0
105,0,80,15,23,1,7,2,16,1,9,6,5,2,28,12,3,17,0,0,0,0,0,0,0,1,0,0,0,0,35.253551407556266,115.51085141793979,0
3,0,3,1,2,0,0,0,3,1,3,0,2,0,28,3,3,2,0,0,0,0,0,0,0,4,0,0,0,0,35.253551407556266,115.52174836699663,0
34,6,65,5,2,1,2,2,6,0,10,17,20,1,18,46,4,18,0,3,0,0,0,0,0,0,0,0,0,0,35.253551407556266,115.5326453160535,0
77,6,141,12,15,1,9,4,2,1,8,6,13,3,18,14,3,13,0,1,0,0,0,0,0,0,0,0,0,0,35.253551407556266,115.54354226511035,0
26,1,77,10,11,0,8,1,6,0,9,16,3,1,12,5,4,2,0,1,0,0,0,0,0,6,0,0,0,0,35.253551407556266,115.55443921416722,0
2,3,24,2,1,0,2,1,2,0,0,10,4,0,0,4,3,0,1,0,0,0,0,0,0,2,0,0,0,0,35.253551407556266,115.56533616322406,0
12,3,23,7,2,0,0,0,1,0,1,13,5,0,2,29,7,1,0,0,0,0,0,0,0,3,0,0,0,0,35.253551407556266,115.57623311228093,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,35.253551407556266,115.58713006133777,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.253551407556266,115.59802701039465,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.253551407556266,115.60892395945149,0
0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35.253551407556266,115.61982090850836,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.253551407556266,115.6307178575652,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35.253551407556266,115.64161480662207,0
4,0,7,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,35.253551407556266,115.65251175567892,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.253551407556266,115.66340870473577,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.26256492922367,115.38008802925751,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,35.26256492922367,115.39098497831438,0
1,0,7,4,1,0,1,0,2,0,3,3,2,0,4,11,3,1,0,0,0,0,0,0,0,2,0,0,0,0,35.26256492922367,115.40188192737122,0
4,1,7,3,0,1,0,0,4,0,1,7,12,1,0,18,3,17,0,0,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.41277887642809,0
30,2,25,5,7,0,2,1,17,0,2,5,14,0,35,11,15,28,1,0,0,0,0,0,0,3,0,0,0,0,35.26256492922367,115.42367582548493,0
12,0,16,6,3,0,2,1,9,0,8,0,5,0,29,4,1,7,0,0,0,0,0,0,0,3,0,0,0,0,35.26256492922367,115.4345727745418,0
38,1,43,9,12,1,6,2,15,1,10,20,15,0,37,3,12,7,0,5,0,0,0,0,0,2,0,0,0,0,35.26256492922367,115.44546972359865,0
115,6,156,41,30,1,26,2,27,2,27,14,34,4,49,31,22,25,1,6,0,0,0,0,0,3,0,0,0,0,35.26256492922367,115.45636667265552,0
85,1,129,27,22,0,8,4,24,0,33,39,26,2,46,28,9,28,0,2,0,0,0,0,0,1,0,0,0,0,35.26256492922367,115.46726362171236,2
89,6,1068,52,31,2,11,3,18,1,16,16,19,10,36,104,12,29,2,4,0,0,0,0,0,5,0,0,0,0,35.26256492922367,115.4781605707692,1
55,8,61,20,9,0,6,0,8,0,18,4,11,0,15,17,12,12,0,0,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.48905751982608,1
13,1,10,4,1,4,1,0,4,1,1,0,17,3,8,3,3,9,0,5,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.49995446888292,0
77,1,66,29,11,1,7,5,14,1,14,13,9,2,97,54,13,37,0,3,0,0,1,0,0,1,0,0,0,0,35.26256492922367,115.51085141793979,0
12,2,37,10,6,1,1,1,5,0,2,32,6,2,7,16,6,6,0,2,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.52174836699663,0
23,3,287,11,6,0,4,0,6,0,12,29,14,2,21,84,23,20,2,1,0,0,1,0,0,2,0,0,0,0,35.26256492922367,115.5326453160535,0
57,7,23,13,7,0,5,2,4,0,4,46,5,9,7,25,18,6,0,0,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.54354226511035,0
13,1,9,1,0,0,2,0,11,1,7,41,2,1,0,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.55443921416722,0
25,0,31,4,7,0,1,1,11,1,6,2,4,0,17,7,5,9,0,0,0,0,0,0,0,2,0,0,0,0,35.26256492922367,115.56533616322406,0
1,0,5,1,0,0,0,1,1,0,0,3,6,0,0,17,2,2,0,0,0,0,0,0,0,1,0,0,0,0,35.26256492922367,115.57623311228093,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35.26256492922367,115.58713006133777,0
