美食,酒店,购物,生活服务,丽人,旅游景点,休闲娱乐,运动健身,教育培训,文化传媒,医疗,汽车服务,交通设施,金融,房地产,公司企业,政府机构,出入口,自然地物,道路,门址,绿地,行政区划,地铁线路,公交线路,行政地标,商圈,铁路,其他线要素,水系,纬度,经度,急救中心
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.381619319906278,103.96186606852235,0
4,0,4,0,0,0,1,0,2,1,2,0,17,1,2,5,4,1,0,2,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.97224050359118,0
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.381619319906278,103.98261493866,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,30.381619319906278,103.99298937372883,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.381619319906278,104.00336380879766,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.381619319906278,104.01373824386648,0
1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30.381619319906278,104.02411267893531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.381619319906278,104.03448711400414,0
1,0,0,2,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,30.381619319906278,104.04486154907296,0
29,0,62,15,7,0,4,0,4,3,8,8,18,1,3,12,13,1,0,8,0,0,0,0,0,5,0,0,0,0,30.381619319906278,104.05523598414179,0
25,3,36,8,5,0,4,0,4,0,2,5,7,1,3,6,6,7,0,6,0,0,0,0,0,1,0,0,0,0,30.381619319906278,104.06561041921061,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30.381619319906278,104.07598485427944,0
